data_id,question,answer,tokens,token_count
1359,直木賞の最年少受賞者は堤千代(つつみ・ちよ)ですが、芥川賞の最年少受賞者は誰でしょう？,綿矢(わたや)りさ,|直木賞|の|最|年少受賞|者|は|堤千代|です|が|、|芥川賞|の|最|年少受賞|者|は|誰|でしょう|？|,19
1360,アメリカンフットボールで、ディフェンス側とオフェンス側を分ける仮想の線のことを何ラインというでしょう？,スクリメージライン,|アメリカン|フットボール|で|、|ディフェンス|側|と|オフェンス|側|を|分ける|仮想|の|線|の|こと|を|何|ライン|と|いう|でしょう|？|,23
1361,電話で、自分が出られない場合に通話相手に音声を残してもらえる機能のことを何というでしょう？,留守番電話,|電話|で|、|自分|が|出|られ|ない|場合|に|通話相手|に|音声|を|残し|て|もらえる|機能|の|こと|を|何|と|いう|でしょう|？|,26
1362,イタリア語で「バラの山」という意味がある、イタリアとスイスの国境にある、アルプス山脈で2番目に高い山は何でしょう？,モンテ・ローザ,|イタリア|語|で|「バラの山」|と|いう|意味|が|ある|、|イタリア|と|スイス|の|国境|に|ある|、|アルプス|山脈|で|2|番|目|に|高い|山|は|何|でしょう|？|,31
1363,立憲政友会の総裁として内閣総理大臣に就任した政治家で、昭和7年に五・一五事件で暗殺されたのは誰でしょう？,犬養毅(いぬかい・つよし),|立憲政友会|の|総裁|と|し|て|内閣総理大臣|に|就任|し|た|政治|家|で|、|昭和|7|年|に|五|・|一五事件|で|暗殺|さ|れ|た|の|は|誰|でしょう|？|,32
1364,時速1852mを1とする、主に船の速さを表す時に用いられる単位は何でしょう？,ノット,|時速|1852|m|を|1|と|する|、|主に|船|の|速|さ|を|表す|時|に|用い|られる|単位|は|何|でしょう|？|,24
1365,昨年(2013年)11月、トーセンラーに騎乗してマイルチャンピオンシップを制し、史上初となるGI通算100勝を達成した競馬騎手は誰でしょう？,武豊(たけ・ゆたか),|昨年(2013年)|11|月|、|トーセン|ラー|に|騎乗|し|て|マイルチャンピオンシップ|を|制し|、|史上初|と|なる|GI|通算|100|勝|を|達成|し|た|競馬騎手|は|誰|でしょう|？|,30
1366,修行のために行方を定めず全国を行脚するお坊さんのことを、「雲」という漢字を使って何というでしょう？,雲水(うんすい),|修行|の|ため|に|行方|を|定め|ず|全国|を|行脚|する|お|坊|さん|の|こと|を|、|「雲」|と|いう|漢字|を|使っ|て|何|と|いう|でしょう|？|,31
1367,毎年9月に開催される音楽イベント「イナズマロックフェス」の主催者でもある、T.M.Revolutionのボーカリストは誰でしょう？,西川貴教(にしかわ・たかのり),|毎年|9|月|に|開催|さ|れる|音楽|イベント|「|イナズマ|ロック|フェス|」|の|主催|者|で|も|ある|、|T|.|M|.|Revolution|の|ボーカリスト|は|誰|でしょう|？|,32
1368,元服、婚礼、葬儀、祭祀という人生の4つの大きな儀式のことを四字熟語で何というでしょう？,冠婚葬祭(かんこんそうさい),|元服|、|婚礼|、|葬儀|、|祭祀|と|いう|人生|の|4|つ|の|大きな|儀式|の|こと|を|四字熟語|で|何|と|いう|でしょう|？|,26
1369,高さ85メートルの展望台までエレベーターで拝観できる、世界最大のブロンズ像でもある茨城県の大仏は何でしょう？,牛久大仏(うしくだいぶつ),|高|さ|85|メートル|の|展望台|まで|エレベーター|で|拝観|できる|、|世界最大|の|ブロンズ|像|で|も|ある|茨城県|の|大仏|は|何|でしょう|？|,26
1370,7番ピンと10番ピンのみが残ったボウリングのスプリットを、ある動物の目に例えて何というでしょう？,スネークアイ,|7|番|ピン|と|10|番|ピン|のみ|が|残っ|た|ボウリング|の|スプリット|を|、|ある|動物|の|目|に|例え|て|何|と|いう|でしょう|？|,28
1371,自然環境を開発による破壊から守るため、周辺住民などが資金を出し合って土地を買収し、保全を行う運動を何というでしょう？,ナショナルトラスト運動,|自然環境|を|開発|に|よる|破壊|から|守る|ため|、|周辺住民|など|が|資金|を|出し合っ|て|土地|を|買収|し|、|保全|を|行う|運動|を|何|と|いう|でしょう|？|,32
1372,青年ハンス・カストルプが7年間のサナトリウム生活の中で成長していく姿を描いた、トマス・マンの長編小説は何でしょう？,『魔の山』,|青年|ハンス|・|カストルプ|が|7|年間|の|サナトリウム|生活|の|中|で|成長|し|て|いく|姿|を|描い|た|、|トマス|・|マン|の|長編小説|は|何|でしょう|？|,31
1373,古代ローマで着用されていた「トゥニカ」が語源である、腰までの丈がある女性用の上着を何というでしょう？,チュニック,|古代|ローマ|で|着用|さ|れ|て|い|た|「トゥニカ」|が|語源|で|ある|、|腰|まで|の|丈|が|ある|女性|用|の|上着|を|何|と|いう|でしょう|？|,31
1374,ことわざで、「先に立たず」といわれるのは後悔ですが、「並び立たず」といわれるのは何でしょう？,両雄(りょうゆう),|ことわざ|で|、|「先に立たず」|と|いわ|れる|の|は|後悔|です|が|、|「並び立たず」|と|いわ|れる|の|は|何|でしょう|？|,22
1375,国鉄スワローズと読売ジャイアンツに所属し、日本のプロ野球史上唯一の通算400勝をあげた投手は誰でしょう？,金田正一(かねだ・まさいち),|国鉄|スワローズ|と|読売|ジャイアンツ|に|所属|し|、|日本|の|プロ|野球|史|上|唯一|の|通算|400|勝|を|あげ|た|投手|は|誰|でしょう|？|,28
1376,コカ・コーラを発明したジョン・ペンバートンと、ペプシコーラを発明したケイレブ・ブラッドハムは、ともにどんな職業についていた人でしょう？,薬剤師,|コカ|・|コーラ|を|発明|し|た|ジョン|・|ペンバートン|と|、|ペプシ|コーラ|を|発明|し|た|ケイレブ|・|ブラッドハム|は|、|とも|に|どんな|職業|に|つい|て|い|た|人|でしょう|？|,35
1377,ある特定の電波の通信を意図的に妨害し、その電波を受信できないようにすることを英語で何というでしょう？,ジャミング,|ある|特定|の|電波|の|通信|を|意図|的|に|妨害|し|、|その|電波|を|受信|でき|ない|よう|に|する|こと|を|英語|で|何|と|いう|でしょう|？|,31
1378,代表曲に『ドイツレクイエム』などがあるドイツの作曲家で、「ドイツ3B」の一人にも数えられるのは誰でしょう？,ヨハネス・ブラームス,|代表曲|に|『|ドイツ|レクイエム|』|など|が|ある|ドイツ|の|作曲|家|で|、|「ドイツ3B」|の|一人|に|も|数え|られる|の|は|誰|でしょう|？|,27
1379,非常に大きな電流が流れたときに、熱で溶けて回路の通電を遮断する部品を何というでしょう？,ヒューズ,|非常|に|大きな|電流|が|流れ|た|とき|に|、|熱|で|溶け|て|回路|の|通電|を|遮断|する|部品|を|何|と|いう|でしょう|？|,27
1380,バルカッチャの噴水や、映画『ローマの休日』でのジェラートを食べるシーンで有名な、イタリア・ローマにある広場はどこでしょう？,スペイン広場,|バルカ|ッ|チャ|の|噴水|や|、|映画|『ローマの休日』|で|の|ジェラート|を|食べる|シーン|で|有名|な|、|イタリア|・|ローマ|に|ある|広場|は|どこ|でしょう|？|,29
1381,ここにボールを置くとトライとなる、ラグビー場の両サイドにある領域を何というでしょう？,インゴール,|ここ|に|ボール|を|置く|と|トライ|と|なる|、|ラグビー|場|の|両|サイド|に|ある|領域|を|何|と|いう|でしょう|？|,24
1382,英語で「孤立」という意味がある、コンピュータをネットワークに接続せず単独で使うことをさす言葉は何でしょう？,スタンドアローン,|英語|で|「孤立」|と|いう|意味|が|ある|、|コンピュータ|を|ネットワーク|に|接続|せ|ず|単独|で|使う|こと|を|さす|言葉|は|何|でしょう|？|,27
1383,政治などにおいて「最優先にあげられる課題」のことを、住所に例えた表現で何というでしょう？,一丁目一番地,|政治|など|に|おい|て|「|最|優先|に|あげ|られる|課題|」|の|こと|を|、|住所|に|例え|た|表現|で|何|と|いう|でしょう|？|,28
1384,人形浄瑠璃において、情景描写から登場人物まで、1人で物語を語る人のことを何というでしょう？,太夫,|人形浄瑠璃|に|おい|て|、|情景描写|から|登場人物|まで|、|1|人|で|物語|を|語る|人|の|こと|を|何|と|いう|でしょう|？|,25
1385,1840年に世界初の幼稚園を設立した、ドイツの教育家は誰でしょう？,フリードリヒ・フレーベル,|1840|年|に|世界初|の|幼稚|園|を|設立|し|た|、|ドイツ|の|教育|家|は|誰|でしょう|？|,20
1386,下駄や草履にある、履いた時に足の指を挟む部分のことを何というでしょう？,鼻緒(はなお),|下駄|や|草履|に|ある|、|履い|た|時|に|足|の|指|を|挟む|部分|の|こと|を|何|と|いう|でしょう|？|,24
1387,武将・真田幸村の旗印になっている、三途の川の渡し賃を図案化した紋は何でしょう？,六文銭(ろくもんせん),|武将|・|真田幸村|の|旗印|に|なっ|て|いる|、|三途|の|川|の|渡し賃|を|図案|化|し|た|紋|は|何|でしょう|？|,25
1388,兄は啓太、弟は悠太である、今年(2014年)の箱根駅伝で東洋大学の総合優勝に大きく貢献した、双子の選手の苗字は何でしょう？,設楽(したら),|兄|は|啓太|、|弟|は|悠太|で|ある|、|今年(2014年)|の|箱根駅伝|で|東洋大学|の|総合優勝|に|大きく|貢献|し|た|、|双子|の|選手|の|苗字|は|何|でしょう|？|,32
1389,「近代彫刻の父」と呼ばれる、『カレーの市民』や『考える人』などの作品を残したフランスの彫刻家は誰でしょう？,オーギュスト・ロダン,|「近代彫刻の父」|と|呼ば|れる|、|『カレーの市民』|や|『考える人』|など|の|作品|を|残し|た|フランス|の|彫刻|家|は|誰|でしょう|？|,22
1390,健康的に日焼けした肌の色のことを、ある穀物を使って何色というでしょう？,小麦色,|健康|的|に|日焼け|し|た|肌|の|色|の|こと|を|、|ある|穀物|を|使っ|て|何色|と|いう|でしょう|？|,23
1391,学名を「Gallirallus okinawae(ガッリラルッス・オキナワエ)」という、沖縄本島北部に棲息する鳥は何でしょう？,ヤンバルクイナ,|学名|を|「|Gallirallusokinawae|」|と|いう|、|沖縄本島北部|に|棲息|する|鳥|は|何|でしょう|？|,17
